cfo,sto,snr,txp,ber,invalid
7564.896017876789,5,17.26,0,0.0,0
7265.010870543071,4,17.25,0,0.0,0
7053.534458597398,6,17.28,0,0.0,0
7798.448644721067,3,17.26,0,0.0,0
7232.843525464465,1,17.25,0,0.0,0
8739.915753772624,4,17.25,0,0.0,0
8413.925054248686,0,17.24,0,0.0,0
7921.451339617842,7,17.26,0,0.0,0
8025.421048346207,5,17.26,0,0.0,0
8170.018050350146,0,17.27,0,0.0,0
7800.456435745835,3,17.26,0,0.0,0
7655.756032266961,7,17.27,0,0.0,0
7122.340076748814,1,17.29,0,0.0,0
7656.343238808105,1,18.37,0,0.0,0
8389.638988562367,3,18.4,0,0.0,0
7946.891422682677,2,18.4,0,0.0,0
7378.112162736789,0,18.36,0,0.0,0
8241.509260937715,4,18.37,0,0.0,0
7960.196536322123,4,18.37,0,0.0,0
7668.3155169220145,2,18.39,0,0.0,0
8338.86222390763,3,18.37,0,0.0,0
7242.858290334996,3,18.38,0,0.0,0
6705.286354434374,3,18.35,0,0.0,0
7296.379462943739,3,18.37,0,0.0,0
7847.355645090513,1,18.36,0,0.0,0
7159.736311092018,1,18.38,0,0.0,0
7418.488541424104,6,18.35,0,0.0,0
7780.750865671655,5,18.39,0,0.0,0
7187.33833875664,3,18.39,0,0.0,0
8158.35170779281,1,18.38,0,0.0,0
8481.865515105233,6,18.37,0,0.0,0
8403.538423523343,4,18.39,0,0.0,0
8126.238435045134,5,18.36,0,0.0,0
8421.378498180462,2,18.38,0,0.0,0
8433.595050420938,1,18.37,0,0.0,0
7117.3957786996325,3,18.4,0,0.0,0
8074.818494243554,4,18.4,0,0.0,0
8054.03954096856,5,18.38,0,0.0,0
7690.8499236774405,4,18.39,0,0.0,0
7499.641149456395,1,18.41,0,0.0,0
6967.343637414838,2,18.4,0,0.0,0
7599.030836891313,5,18.37,0,0.0,0
6885.754181866881,1,18.38,0,0.0,0
7657.640026113023,7,18.38,0,0.0,0
6971.363488332606,7,18.37,0,0.0,0
7467.808199055904,1,18.39,0,0.0,0
7461.186235791838,4,18.39,0,0.0,0
7172.8839509256,4,18.36,0,0.0,0
7966.504974930538,0,18.36,0,0.0,0
6580.7886070192735,0,18.41,0,0.0,0
8304.31664490552,1,18.41,0,0.0,0
8585.52407077141,5,18.38,0,0.0,0
8102.338464774397,1,18.39,0,0.0,0
8327.34956060662,3,18.36,0,0.0,0
8115.73512192147,6,18.39,0,0.0,0
7692.714470457116,3,18.4,0,0.0,0
8693.756955906723,4,18.39,0,0.0,0
6807.90899807643,4,18.39,0,0.0,0
7494.074545282835,0,18.34,0,0.0,0
7171.840924121097,7,18.42,0,0.0,0
6925.191883862011,2,18.37,0,0.0,0
7509.900662772185,1,18.36,0,0.0,0
7893.043444494897,3,18.38,0,0.0,0
8456.471440953557,3,18.4,0,0.0,0
6925.732132852612,0,18.41,0,0.0,0
7384.661555240923,2,18.4,0,0.0,0
8229.812561984068,6,18.37,0,0.0,0
7165.370742838586,6,18.38,0,0.0,0
7309.175158307588,1,18.37,0,0.0,0
7040.076614339011,4,18.38,0,0.0,0
7888.992288543433,5,18.35,0,0.0,0
8653.821219284613,5,18.35,0,0.0,0
7271.068394563226,2,18.36,0,0.0,0
8045.403146218033,5,18.36,0,0.0,0
8051.694509353522,1,18.37,0,0.0,0
7948.997871995457,6,18.36,0,0.0,0
7013.223061570936,1,18.39,0,0.0,0
7666.0397358360615,4,18.38,0,0.0,0
8295.75993569531,6,18.36,0,0.0,0
6458.111769064151,2,18.4,0,0.0,0
8099.3502570125165,1,18.38,0,0.0,0
7671.493452160839,2,18.38,0,0.0,0
8214.451276813234,4,18.34,0,0.0,0
7361.7642946858405,1,18.35,0,0.0,0
7305.097914828045,2,18.37,0,0.0,0
8399.650907520743,4,18.42,0,0.0,0
7519.392728443733,6,18.37,0,0.0,0
7653.002612257799,3,18.4,0,0.0,0
7486.195163165317,6,18.4,0,0.0,0
8480.254728825972,6,18.39,0,0.0,0
7353.086634209078,3,18.39,0,0.0,0
7700.291237248905,7,18.36,0,0.0,0
7363.676273334751,0,18.39,0,0.0,0
6839.978633504409,2,18.39,0,0.0,0
7991.035789062115,2,18.38,0,0.0,0
8522.49755156773,3,18.38,0,0.0,0
7543.392305639865,4,18.39,0,0.0,0
7345.553030418292,7,18.35,0,0.0,0
7141.670935056027,3,18.37,0,0.0,0
7141.820819762813,1,18.38,0,0.0,0
7702.076572806956,3,18.4,0,0.0,0
7496.020674877596,3,18.38,0,0.0,0
7148.335112683712,0,18.38,0,0.0,0
7080.99608792908,7,18.37,0,0.0,0
7096.05096322465,1,18.4,0,0.0,0
7840.962777754858,3,19.44,0,0.0,0
8364.81125092937,4,19.4,0,0.0,0
6559.470827709756,6,19.42,0,0.0,0
8359.011281959169,1,19.41,0,0.0,0
6842.409516802764,1,19.42,0,0.0,0
8112.851264271909,5,19.43,0,0.0,0
6850.171267884576,3,19.48,0,0.0,0
8448.044695065053,0,19.42,0,0.0,0
7841.672832837323,1,19.46,0,0.0,0
8384.534370795167,5,19.42,0,0.0,0
8262.787197477075,6,19.41,0,0.0,0
7418.5440367111105,5,19.41,0,0.0,0
7532.701636632719,4,19.44,0,0.0,0
7768.4555765282485,1,19.41,0,0.0,0
8173.180807390815,6,19.44,0,0.0,0
7899.744618980587,4,19.45,0,0.0,0
8329.58455028503,4,19.47,0,0.0,0
8021.964213716272,4,19.46,0,0.0,0
6932.12167995742,3,19.45,0,0.0,0
8374.407666713238,1,19.44,0,0.0,0
7295.281415170921,4,19.48,0,0.0,0
7330.122494718372,7,19.46,0,0.0,0
7182.705193769648,6,19.48,0,0.0,0
8468.656688160336,4,19.45,0,0.0,0
