cfo,sto,snr,txp,ber,invalid
8703.58009602554,2,16.62,0,0.0,0
8872.18236704992,4,17.7,0,0.0,0
7995.57691622279,2,17.69,0,0.0,0
6860.519478795838,3,17.68,0,0.0,0
7488.253706290168,2,17.65,0,0.0,0
7118.6176236511565,6,17.62,0,0.0,0
7567.618607170947,6,18.66,0,0.0,0
7922.793187198534,7,18.68,0,0.0,0
7117.20652554138,2,18.63,0,0.0,0
8066.318703276427,1,18.62,0,0.0,0
7750.171539575078,0,18.66,0,0.0,0
7723.005410788737,7,19.83,0,0.0,0
7632.619240772235,7,19.82,0,0.0,0
8105.671976544318,4,19.8,0,0.0,0
7511.247727858493,1,19.78,0,0.0,0
8108.077720951977,2,19.8,0,0.0,0
7465.867761285452,1,21.03,0,0.0,0
7743.0638739700335,3,21.07,0,0.0,0
7600.7763296792045,2,21.05,0,0.0,0
7560.930713608643,3,21.02,0,0.0,0
7667.883412593273,1,20.99,0,0.0,0
7652.931464453945,3,22.05,0,0.0,0
7431.877135153406,7,22.05,0,0.0,0
7891.46159165587,3,22.06,0,0.0,0
7615.700767334375,3,22.02,0,0.0,0
7406.778087228378,2,22.03,0,0.0,0
7344.26335789376,1,23.2,0,0.0,0
7423.076626135322,7,23.21,0,0.0,0
7654.294656375793,7,23.21,0,0.0,0
7842.259090741082,0,23.18,0,0.0,0
7774.987419240765,5,23.19,0,0.0,0
6915.41997016197,5,16.23,0,0.0,0
8161.759213278739,7,16.0,0,0.0,0
6815.706797378862,0,15.81,0,0.0,0
7504.004881426125,5,15.83,0,0.0,0
7710.922616419508,4,16.12,0,0.0,0
7271.172744675546,7,16.47,0,0.0,0
7057.874948951202,3,16.65,0,0.0,0
7745.492859993619,4,16.0,0,0.0,0
6871.180265725367,5,17.06,0,0.0,0
8114.820635482595,6,20.45,0,0.0,0
7744.142000357772,5,20.17,0,0.0,0
7553.207382340913,0,20.16,0,0.0,0
7607.146429717626,3,20.13,0,0.0,0
7632.801379150102,5,20.15,0,0.0,0
8029.01828130908,0,21.67,0,0.0,0
7828.024312464607,5,21.69,0,0.0,0
7753.560546632005,2,21.69,0,0.0,0
7894.704508555548,2,21.73,0,0.0,0
7580.966409492706,2,21.74,0,0.0,0
7537.033589250061,3,23.05,0,0.0,0
7566.009718166455,0,23.03,0,0.0,0
7632.79900755664,1,23.04,0,0.0,0
7823.21140069321,5,23.08,0,0.0,0
7789.722603737683,5,23.07,0,0.0,0
7925.796098839877,6,24.27,0,0.0,0
7912.858107868319,7,24.28,0,0.0,0
7797.908870049158,2,24.25,0,0.0,0
7986.118052859707,7,24.29,0,0.0,0
7733.553784188175,4,24.27,0,0.0,0
7774.858404556443,5,25.51,0,0.0,0
7525.754290745693,6,25.53,0,0.0,0
7754.27060171447,7,25.55,0,0.0,0
7516.077240784123,7,25.54,0,0.0,0
7483.4052206168435,6,25.45,0,0.0,0
8026.178060979216,0,26.45,0,0.0,0
7616.491456594542,5,26.42,0,0.0,0
8146.230019290807,1,26.42,0,0.0,0
7475.547657159175,7,26.4,0,0.0,0
7472.810838304246,6,26.4,0,0.0,0
7524.09512395981,2,27.6,0,0.0,0
7629.239245770464,6,27.6,0,0.0,0
7829.650751260716,1,27.62,0,0.0,0
7631.981282131008,1,27.64,0,0.0,0
7742.67161241145,3,27.6,0,0.0,0
7672.112912373064,2,28.77,0,0.0,0
7295.1822825642175,3,28.78,0,0.0,0
7919.891779757355,4,28.79,0,0.0,0
7606.758911345966,0,28.82,0,0.0,0
7854.109943269747,4,28.82,0,0.0,0
7674.756290445597,4,29.91,0,0.0,0
7414.573040618656,2,29.95,0,0.0,0
7726.625885367536,3,29.94,0,0.0,0
7427.4270771816655,4,29.97,0,0.0,0
7545.309501794392,5,30.0,0,0.0,0
7621.8925235444685,3,31.15,0,0.0,0
7329.960752044276,1,30.37,0,0.0,0
7584.805070669991,3,30.42,0,0.0,0
7392.041479775384,4,30.43,0,0.0,0
7626.904649166658,4,30.44,0,0.0,0
7733.987311472994,5,32.13,0,0.0,0
7649.264032324602,7,32.12,0,0.0,0
7734.000118077688,5,32.12,0,0.0,0
7359.158387790004,5,32.12,0,0.0,0
7706.095000768647,5,32.13,0,0.0,0
7548.726019335476,7,33.43,0,0.0,0
7583.992562749975,6,33.44,0,0.0,0
7309.076500019578,6,33.44,0,0.0,0
7558.750270579854,7,33.45,0,0.0,0
7520.449510490315,6,33.45,0,0.0,0
7428.424095073011,0,34.49,0,0.0,0
7409.103671777029,7,34.49,0,0.0,0
7506.89158498784,6,34.48,0,0.0,0
7660.9009671230115,7,34.48,0,0.0,0
7541.404910318869,6,34.5,0,0.0,0
8676.124632836858,2,14.59,0,0.0,0
7140.567195458901,0,14.62,0,0.0,0
8124.057517697653,2,14.63,0,0.0,0
7786.719217777647,2,15.98,0,0.0,0
6279.6640649424135,4,16.01,0,0.0,0
6558.541163072727,0,15.98,0,0.0,0
7201.830197764376,0,15.97,0,0.0,0
7819.635986390184,1,17.27,0,0.0,0
7843.205830851037,0,17.25,0,0.0,0
7188.095351389649,3,17.25,0,0.0,0
8912.575346891468,3,18.79,0,0.0,0
7230.503711355043,6,18.77,0,0.0,0
7807.753828827825,1,18.8,0,0.0,0
8228.514826041766,2,18.77,0,0.0,0
8211.268598387484,5,20.07,0,0.0,0
7871.240911481786,4,20.08,0,0.0,0
7141.735442398188,3,20.08,0,0.0,0
7646.212265857945,5,20.04,0,0.0,0
8241.55005234526,4,20.07,0,0.0,0
7483.661352710719,3,18.11,0,0.0,0
6911.624946304381,5,18.23,0,0.0,0
8812.72557032496,1,18.31,0,0.0,0
7491.84050424181,4,18.39,0,0.0,0
7733.365479667308,7,18.35,0,0.0,0
8431.914064975206,5,19.31,0,0.0,0
8567.558775979505,7,19.27,0,0.0,0
8368.471093959635,4,19.29,0,0.0,0
8179.709329872486,3,19.36,0,0.0,0
7751.465480967841,5,19.46,0,0.0,0
7613.213440111628,2,20.72,0,0.0,0
8327.851389783138,7,20.69,0,0.0,0
8322.66898375039,4,20.69,0,0.0,0
7216.938671072183,1,20.71,0,0.0,0
8021.241352029112,6,20.69,0,0.0,0
8093.889900226045,2,21.43,0,0.0,0
7997.9447151350605,7,21.43,0,0.0,0
7299.125293853823,6,21.39,0,0.0,0
7274.823101331964,4,21.57,0,0.0,0
8216.912990826591,1,21.51,0,0.0,0
