;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
468,0.468,0.271325,-0.0549044
469,0.469,0.271325,-0.0549044
470,0.47,0.271325,-0.0549044
471,0.471,0.271325,-0.0549044
472,0.472,0.271325,-0.0549044
473,0.473,0.271325,-0.0549044
474,0.474,0.271325,-0.0549044
475,0.475,0.271325,-0.0549044
476,0.476,0.271325,-0.0549044
477,0.477,0.271325,-0.0549044
478,0.478,0.271325,-0.0549044
479,0.479,0.271325,-0.0549044
480,0.48,0.271325,-0.0549044
481,0.481,0.271325,-0.0549044
482,0.482,0.271325,-0.0549044
483,0.483,0.271325,-0.0549044
484,0.484,0.271325,-0.0549044
485,0.485,0.271325,-0.0549044
486,0.486,0.271325,-0.0549044
487,0.487,0.271325,-0.0549044
488,0.488,0.271325,-0.0549044
489,0.489,0.271325,-0.0549044
490,0.49,0.271325,-0.0549044
491,0.491,0.271325,-0.0549044
492,0.492,0.271325,-0.0549044
493,0.493,0.271325,-0.0549044
494,0.494,0.271325,-0.0549044
495,0.495,0.271325,-0.0549044
496,0.496,0.271325,-0.0549044
497,0.497,0.271325,-0.0549044
498,0.498,0.271325,-0.0549044
499,0.499,0.271325,-0.0549044
500,0.5,0.271325,-0.0549044
501,0.501,0.271325,-0.0549044
502,0.502,0.271325,-0.0549044
503,0.503,0.273064,-0.0549044
504,0.504,0.262631,-0.0549044
505,0.505,0.420866,-0.0549044
506,0.506,0.561713,-0.0549044
507,0.507,0.473032,-0.0549044
508,0.508,0.306102,-0.0549044
509,0.509,0.27828,-0.0549044
510,0.51,0.274803,-0.0549044
511,0.511,0.273064,-0.0549044
512,0.512,0.271325,-0.0549044
513,0.513,0.271325,-0.0549044
514,0.514,0.271325,-0.0549044
515,0.515,0.271325,-0.0549044
516,0.516,0.271325,-0.0549044
517,0.517,0.271325,-0.0549044
518,0.518,0.271325,-0.0549044
519,0.519,0.271325,-0.0549044
520,0.52,0.271325,-0.0549044
521,0.521,0.271325,-0.0549044
522,0.522,0.271325,-0.0549044
523,0.523,0.271325,-0.0549044
524,0.524,0.271325,-0.0549044
525,0.525,0.271325,-0.0549044
526,0.526,0.271325,-0.0549044
527,0.527,0.271325,-0.0549044
528,0.528,0.271325,-0.0549044
529,0.529,0.271325,-0.0549044
530,0.53,0.271325,-0.0549044
531,0.531,0.271325,-0.0549044
532,0.532,0.271325,-0.0549044
533,0.533,0.271325,-0.0549044
534,0.534,0.271325,-0.0549044
535,0.535,0.271325,-0.0549044
536,0.536,0.271325,-0.0549044
537,0.537,0.271325,-0.0549044
538,0.538,0.271325,-0.0549044
539,0.539,0.271325,-0.0549044
540,0.54,0.271325,-0.0549044
541,0.541,0.271325,-0.0549044
542,0.542,0.271325,-0.0549044
543,0.543,0.271325,-0.0549044
544,0.544,0.271325,-0.0549044
545,0.545,0.271325,-0.0549044
546,0.546,0.271325,-0.0549044
547,0.547,0.271325,-0.0549044
548,0.548,0.271325,-0.0549044
549,0.549,0.271325,-0.0549044
550,0.55,0.271325,-0.0549044
551,0.551,0.271325,-0.0549044
552,0.552,0.271325,-0.0549044
553,0.553,0.271325,-0.0549044
554,0.554,0.266108,-0.0549044
555,0.555,0.365223,-0.0549044
556,0.556,0.553019,-0.0549044
557,0.557,0.514764,-0.0549044
558,0.558,0.321752,-0.0549044
559,0.559,0.283497,-0.0549044
560,0.56,0.273064,-0.0549044
561,0.561,0.274803,-0.0549044
562,0.562,0.271325,-0.0549044
563,0.563,0.271325,-0.0549044
564,0.564,0.271325,-0.0549044
565,0.565,0.271325,-0.0549044
566,0.566,0.271325,-0.0549044
567,0.567,0.271325,-0.0549044
568,0.568,0.271325,-0.0549044
569,0.569,0.271325,-0.0549044
570,0.57,0.271325,-0.0549044
571,0.571,0.271325,-0.0549044
572,0.572,0.271325,-0.0549044
573,0.573,0.271325,-0.0549044
574,0.574,0.271325,-0.0549044
575,0.575,0.271325,-0.0549044
576,0.576,0.271325,-0.0549044
577,0.577,0.271325,-0.0549044
578,0.578,0.271325,-0.0549044
579,0.579,0.271325,-0.0549044
580,0.58,0.271325,-0.0549044
581,0.581,0.271325,-0.0549044
582,0.582,0.271325,-0.0549044
583,0.583,0.271325,-0.0549044
584,0.584,0.271325,-0.0549044
585,0.585,0.271325,-0.0549044
586,0.586,0.271325,-0.0549044
587,0.587,0.271325,-0.0549044
588,0.588,0.271325,-0.0549044
589,0.589,0.271325,-0.0549044
590,0.59,0.271325,-0.0549044
591,0.591,0.271325,-0.0549044
592,0.592,0.271325,-0.0549044
593,0.593,0.271325,-0.0549044
594,0.594,0.271325,-0.0549044
595,0.595,0.271325,-0.0549044
596,0.596,0.271325,-0.0549044
597,0.597,0.271325,-0.0549044
598,0.598,0.271325,-0.0549044
599,0.599,0.271325,-0.0549044
600,0.6,0.271325,-0.0549044
601,0.601,0.271325,-0.0549044
602,0.602,0.271325,-0.0549044
603,0.603,0.271325,-0.0549044
604,0.604,0.273064,-0.0549044
605,0.605,0.316535,-0.0549044
606,0.606,0.53563,-0.0549044
607,0.607,0.546063,-0.0549044
608,0.608,0.349573,-0.0549044
609,0.609,0.286975,-0.0549044
610,0.61,0.274803,-0.0549044
611,0.611,0.273064,-0.0549044
612,0.612,0.271325,-0.0549044
613,0.613,0.271325,-0.0549044
614,0.614,0.271325,-0.0549044
615,0.615,0.271325,-0.0549044
616,0.616,0.271325,-0.0549044
617,0.617,0.271325,-0.0549044
618,0.618,0.271325,-0.0549044
619,0.619,0.271325,-0.0549044
620,0.62,0.271325,-0.0549044
621,0.621,0.271325,-0.0549044
622,0.622,0.271325,-0.0549044
623,0.623,0.271325,-0.0549044
624,0.624,0.271325,-0.0549044
625,0.625,0.271325,-0.0549044
626,0.626,0.271325,-0.0549044
627,0.627,0.271325,-0.0549044
628,0.628,0.271325,-0.0549044
629,0.629,0.271325,-0.0549044
630,0.63,0.271325,-0.0549044
631,0.631,0.271325,-0.0549044
632,0.632,0.271325,-0.0549044
633,0.633,0.271325,-0.0549044
634,0.634,0.271325,-0.0549044
635,0.635,0.271325,-0.0549044
636,0.636,0.271325,-0.0549044
637,0.637,0.271325,-0.0549044
638,0.638,0.271325,-0.0549044
639,0.639,0.271325,-0.0549044
640,0.64,0.271325,-0.0549044
641,0.641,0.271325,-0.0549044
642,0.642,0.271325,-0.0549044
643,0.643,0.271325,-0.0549044
644,0.644,0.271325,-0.0549044
645,0.645,0.271325,-0.0549044
646,0.646,0.271325,-0.0549044
647,0.647,0.271325,-0.0549044
648,0.648,0.271325,-0.0549044
649,0.649,0.271325,-0.0549044
650,0.65,0.271325,-0.0549044
651,0.651,0.271325,-0.0549044
652,0.652,0.271325,-0.0549044
653,0.653,0.271325,-0.0549044
654,0.654,0.274803,-0.0549044
655,0.655,0.283497,-0.0549044
656,0.656,0.507809,-0.0549044
657,0.657,0.561713,-0.0549044
658,0.658,0.386089,-0.0549044
659,0.659,0.292191,-0.0549044
660,0.66,0.276542,-0.0549044
661,0.661,0.273064,-0.0549044
662,0.662,0.271325,-0.0549044
663,0.663,0.271325,-0.0549044
664,0.664,0.271325,-0.0549044
665,0.665,0.271325,-0.0549044
666,0.666,0.271325,-0.0549044
667,0.667,0.271325,-0.0549044
668,0.668,0.271325,-0.0549044
669,0.669,0.271325,-0.0549044
670,0.67,0.271325,-0.0549044
671,0.671,0.271325,-0.0549044
672,0.672,0.271325,-0.0549044
673,0.673,0.271325,-0.0549044
674,0.674,0.271325,-0.0549044
675,0.675,0.271325,-0.0549044
676,0.676,0.271325,-0.0549044
677,0.677,0.271325,-0.0549044
678,0.678,0.271325,-0.0549044
679,0.679,0.271325,-0.0549044
680,0.68,0.271325,-0.0549044
681,0.681,0.271325,-0.0549044
682,0.682,0.271325,-0.0549044
683,0.683,0.271325,-0.0549044
684,0.684,0.271325,-0.0549044
685,0.685,0.271325,-0.0549044
686,0.686,0.271325,-0.0549044
687,0.687,0.271325,-0.0549044
688,0.688,0.271325,-0.0549044
689,0.689,0.271325,-0.0549044
690,0.69,0.271325,-0.0549044
691,0.691,0.271325,-0.0549044
692,0.692,0.271325,-0.0549044
693,0.693,0.271325,-0.0549044
694,0.694,0.271325,-0.0549044
695,0.695,0.271325,-0.0549044
696,0.696,0.271325,-0.0549044
697,0.697,0.271325,-0.0549044
698,0.698,0.271325,-0.0549044
699,0.699,0.271325,-0.0549044
700,0.7,0.271325,-0.0549044
701,0.701,0.271325,-0.0549044
702,0.702,0.271325,-0.0549044
703,0.703,0.271325,-0.0549044
704,0.704,0.274803,-0.0549044
705,0.705,0.266108,-0.0549044
706,0.706,0.462599,-0.0549044
707,0.707,0.563452,-0.0549044
708,0.708,0.436516,-0.0549044
709,0.709,0.299147,-0.0549044
710,0.71,0.276542,-0.0549044
711,0.711,0.273064,-0.0549044
712,0.712,0.271325,-0.0549044
713,0.713,0.271325,-0.0549044
714,0.714,0.271325,-0.0549044
715,0.715,0.271325,-0.0549044
716,0.716,0.271325,-0.0549044
717,0.717,0.271325,-0.0549044
718,0.718,0.271325,-0.0549044
719,0.719,0.271325,-0.0549044
720,0.72,0.271325,-0.0549044
721,0.721,0.271325,-0.0549044
722,0.722,0.271325,-0.0549044
723,0.723,0.271325,-0.0549044
724,0.724,0.271325,-0.0549044
725,0.725,0.271325,-0.0549044
726,0.726,0.271325,-0.0549044
727,0.727,0.271325,-0.0549044
728,0.728,0.271325,-0.0549044
729,0.729,0.271325,-0.0549044
730,0.73,0.271325,-0.0549044
731,0.731,0.271325,-0.0549044
732,0.732,0.271325,-0.0549044
733,0.733,0.271325,-0.0549044
734,0.734,0.271325,-0.0549044
735,0.735,0.271325,-0.0549044
736,0.736,0.271325,-0.0549044
737,0.737,0.271325,-0.0549044
738,0.738,0.271325,-0.0549044
739,0.739,0.271325,-0.0549044
740,0.74,0.271325,-0.0549044
741,0.741,0.271325,-0.0549044
742,0.742,0.271325,-0.0549044
743,0.743,0.271325,-0.0549044
744,0.744,0.271325,-0.0549044
745,0.745,0.271325,-0.0549044
746,0.746,0.271325,-0.0549044
747,0.747,0.271325,-0.0549044
