;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
372,-0.0782,0.0463323
373,-0.07819,0.0463323
374,-0.07818,0.0463323
375,-0.07817,0.0463323
376,-0.07816,0.0463323
377,-0.07815,0.0463323
378,-0.07814,0.0463323
379,-0.07813,0.0463323
380,-0.07812,0.0463323
381,-0.07811,0.0463323
382,-0.0781,0.0463323
383,-0.07809,0.0463323
384,-0.07808,0.0463323
385,-0.07807,0.0463323
386,-0.07806,0.0463323
387,-0.07805,0.0463323
388,-0.07804,0.0463323
389,-0.07803,0.0463323
390,-0.07802,0.0463323
391,-0.07801,0.0463323
392,-0.078,0.0463323
393,-0.07799,0.0463323
394,-0.07798,0.0463323
395,-0.07797,0.0463323
396,-0.07796,0.0463323
397,-0.07795,0.0463323
398,-0.07794,0.0463323
399,-0.07793,0.0463323
400,-0.07792,0.0463323
401,-0.07791,0.0463323
402,-0.0779,0.0463323
403,-0.07789,0.0463323
404,-0.07788,0.0463323
405,-0.07787,0.0463323
406,-0.07786,0.0463323
407,-0.07785,0.0463323
408,-0.07784,0.0463323
409,-0.07783,0.0463323
410,-0.07782,0.0463323
411,-0.07781,0.0463323
412,-0.0778,0.0463323
413,-0.07779,0.0463323
414,-0.07778,0.0463323
415,-0.07777,0.0463323
416,-0.07776,0.0463323
417,-0.07775,0.0463323
418,-0.07774,0.0463323
419,-0.07773,0.0463323
420,-0.07772,0.0463323
421,-0.07771,0.0463323
422,-0.0777,0.0463323
423,-0.07769,0.0463323
424,-0.07768,0.0463323
425,-0.07767,0.0463323
426,-0.07766,0.0463323
427,-0.07765,0.0463323
428,-0.07764,0.0463323
429,-0.07763,0.0463323
430,-0.07762,0.0463323
431,-0.07761,0.0463323
432,-0.0776,0.0463323
433,-0.07759,0.0463323
434,-0.07758,0.0463323
435,-0.07757,0.0463323
436,-0.07756,0.0463323
437,-0.07755,0.0463323
438,-0.07754,0.0463323
439,-0.07753,0.0463323
440,-0.07752,0.0463323
441,-0.07751,0.0463323
442,-0.0775,0.0463323
443,-0.07749,0.0463323
444,-0.07748,0.0463323
445,-0.07747,0.0463323
446,-0.07746,0.0463323
447,-0.07745,0.0463323
448,-0.07744,0.0463323
449,-0.07743,0.0463323
450,-0.07742,0.0463323
451,-0.07741,0.0463323
452,-0.0774,0.0463323
453,-0.07739,0.0463323
454,-0.07738,0.0463323
455,-0.07737,0.0463323
456,-0.07736,0.0463323
457,-0.07735,0.0463323
458,-0.07734,0.0463323
459,-0.07733,0.0463323
460,-0.07732,0.0463323
461,-0.07731,0.0463323
462,-0.0773,0.0463323
463,-0.07729,0.0463323
464,-0.07728,0.0463323
465,-0.07727,0.0463323
466,-0.07726,0.0463323
467,-0.07725,0.0463323
468,-0.07724,0.0463323
469,-0.07723,0.0463323
470,-0.07722,0.0463323
471,-0.07721,0.0463323
472,-0.0772,0.0463323
473,-0.07719,0.0463323
474,-0.07718,0.0463323
475,-0.07717,0.0463323
476,-0.07716,0.0463323
477,-0.07715,0.0463323
478,-0.07714,0.0463323
479,-0.07713,0.0463323
480,-0.07712,0.0463323
481,-0.07711,0.0463323
482,-0.0771,0.0463323
483,-0.07709,0.0463323
484,-0.07708,0.0463323
485,-0.07707,0.0463323
486,-0.07706,0.0463323
487,-0.07705,0.0463323
488,-0.07704,0.0463323
489,-0.07703,0.0463323
490,-0.07702,0.0463323
491,-0.07701,0.0463323
492,-0.077,0.0463323
493,-0.07699,0.0463323
494,-0.07698,0.0463323
495,-0.07697,0.0463323
496,-0.07696,0.0463323
497,-0.07695,0.0463323
498,-0.07694,0.0463323
499,-0.07693,0.0463323
500,-0.07692,0.0463323
501,-0.07691,0.0463323
502,-0.0769,0.0463323
503,-0.07689,0.0463323
504,-0.07688,0.0463323
505,-0.07687,0.0463323
506,-0.07686,0.0463323
507,-0.07685,0.0463323
508,-0.07684,0.0463323
509,-0.07683,0.0463323
510,-0.07682,0.0463323
511,-0.07681,0.0463323
512,-0.0768,0.0463323
513,-0.07679,0.0463323
514,-0.07678,0.0463323
515,-0.07677,0.0463323
516,-0.07676,0.0463323
517,-0.07675,0.0463323
518,-0.07674,0.0463323
519,-0.07673,0.0463323
520,-0.07672,0.0463323
521,-0.07671,0.0463323
522,-0.0767,0.0463323
523,-0.07669,0.0463323
524,-0.07668,0.0463323
525,-0.07667,0.0463323
526,-0.07666,0.0463323
527,-0.07665,0.0463323
528,-0.07664,0.0463323
529,-0.07663,0.0463323
530,-0.07662,0.0463323
531,-0.07661,0.0463323
532,-0.0766,0.0463323
533,-0.07659,0.0463323
534,-0.07658,0.0463323
535,-0.07657,0.0463323
536,-0.07656,0.0463323
537,-0.07655,0.0463323
538,-0.07654,0.0463323
539,-0.07653,0.0463323
540,-0.07652,0.0463323
541,-0.07651,0.0463323
542,-0.0765,0.0463323
543,-0.07649,0.0463323
544,-0.07648,0.0463323
545,-0.07647,0.0463323
546,-0.07646,0.0463323
547,-0.07645,0.0463323
548,-0.07644,0.0463323
549,-0.07643,0.0463323
550,-0.07642,0.0463323
551,-0.07641,0.0463323
552,-0.0764,0.0463323
553,-0.07639,0.0463323
554,-0.07638,0.0463323
555,-0.07637,0.0463323
556,-0.07636,0.0463323
557,-0.07635,0.0463323
558,-0.07634,0.0463323
559,-0.07633,0.0463323
560,-0.07632,0.0463323
561,-0.07631,0.0463323
562,-0.0763,0.0463323
563,-0.07629,0.0463323
564,-0.07628,0.0463323
565,-0.07627,0.0463323
566,-0.07626,0.0463323
567,-0.07625,0.0463323
568,-0.07624,0.0463323
569,-0.07623,0.0463323
570,-0.07622,0.0463323
571,-0.07621,0.0463323
572,-0.0762,0.0463323
573,-0.07619,0.0463323
574,-0.07618,0.0463323
575,-0.07617,0.0463323
576,-0.07616,0.0463323
577,-0.07615,0.0463323
578,-0.07614,0.0463323
579,-0.07613,0.0463323
580,-0.07612,0.0463323
581,-0.07611,0.0463323
582,-0.0761,0.0463323
583,-0.07609,0.0463323
584,-0.07608,0.0463323
585,-0.07607,0.0463323
586,-0.07606,0.0463323
587,-0.07605,0.0463323
588,-0.07604,0.0463323
589,-0.07603,0.0463323
590,-0.07602,0.0463323
591,-0.07601,0.0463323
592,-0.076,0.0463323
593,-0.07599,0.0463323
594,-0.07598,0.0463323
595,-0.07597,0.0463323
596,-0.07596,0.0463323
597,-0.07595,0.0463323
598,-0.07594,0.0463323
599,-0.07593,0.0463323
600,-0.07592,0.0463323
601,-0.07591,0.0463323
602,-0.0759,0.0463323
603,-0.07589,0.0463323
604,-0.07588,0.0463323
605,-0.07587,0.0463323
606,-0.07586,0.0463323
607,-0.07585,0.0463323
608,-0.07584,0.0463323
609,-0.07583,0.0463323
610,-0.07582,0.0463323
611,-0.07581,0.0463323
612,-0.0758,0.0463323
613,-0.07579,0.0463323
614,-0.07578,0.0463323
615,-0.07577,0.0463323
616,-0.07576,0.0463323
617,-0.07575,0.0463323
618,-0.07574,0.0463323
619,-0.07573,0.0463323
620,-0.07572,0.0463323
621,-0.07571,0.0463323
622,-0.0757,0.0463323
623,-0.07569,0.0463323
624,-0.07568,0.0463323
625,-0.07567,0.0463323
626,-0.07566,0.0463323
627,-0.07565,0.0463323
628,-0.07564,0.0463323
629,-0.07563,0.0463323
630,-0.07562,0.0463323
631,-0.07561,0.0463323
632,-0.0756,0.0463323
633,-0.07559,0.0463323
634,-0.07558,0.0463323
635,-0.07557,0.0463323
636,-0.07556,0.0463323
637,-0.07555,0.0463323
638,-0.07554,0.0463323
639,-0.07553,0.0463323
640,-0.07552,0.0463323
641,-0.07551,0.0463323
642,-0.0755,0.0463323
643,-0.07549,0.0463323
644,-0.07548,0.0463323
645,-0.07547,0.0463323
646,-0.07546,0.0463323
647,-0.07545,0.0463323
648,-0.07544,0.0463323
649,-0.07543,0.0463323
650,-0.07542,0.0463323
651,-0.07541,0.0463323
652,-0.0754,0.0463323
653,-0.07539,0.0463323
654,-0.07538,0.0463323
655,-0.07537,0.0463323
656,-0.07536,0.0463323
657,-0.07535,0.0463323
658,-0.07534,0.0463323
659,-0.07533,0.0463323
660,-0.07532,0.0463323
661,-0.07531,0.0463323
662,-0.0753,0.0463323
663,-0.07529,0.0463323
664,-0.07528,0.0463323
665,-0.07527,0.0463323
